Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
DELETE,/booking/3841,1,0,171.5484999876935,171.5484999876935,171.5484999876935,171.5484999876935,7.0,0.03334331201792287,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/booking/3843,1,0,167.85779999918304,167.85779999918304,167.85779999918304,167.85779999918304,7.0,0.03334331201792287,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/booking/3844,1,0,168.43119999975897,168.43119999975897,168.43119999975897,168.43119999975897,7.0,0.03334331201792287,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/booking/3845,1,0,202.53839998622425,202.53839998622425,202.53839998622425,202.53839998622425,7.0,0.03334331201792287,0.0,200,200,200,200,200,200,200,200,200,200,200
DELETE,/booking/3846,1,0,169.95059998589568,169.95059998589568,169.95059998589568,169.95059998589568,7.0,0.03334331201792287,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/booking/3847,1,0,162.18600000138395,162.18600000138395,162.18600000138395,162.18600000138395,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/3848,1,0,161.9652999797836,161.9652999797836,161.9652999797836,161.9652999797836,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/3849,1,0,164.75330002140254,164.75330002140254,164.75330002140254,164.75330002140254,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/3851,1,0,162.7190999861341,162.7190999861341,162.7190999861341,162.7190999861341,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/3852,1,0,160.96949999337085,160.96949999337085,160.96949999337085,160.96949999337085,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/3855,1,0,166.05749999871477,166.05749999871477,166.05749999871477,166.05749999871477,7.0,0.03334331201792287,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/booking/3856,1,0,160.4319000034593,160.4319000034593,160.4319000034593,160.4319000034593,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/3857,1,0,160.93939999700524,160.93939999700524,160.93939999700524,160.93939999700524,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/3858,1,0,174.72440001438372,174.72440001438372,174.72440001438372,174.72440001438372,7.0,0.03334331201792287,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/booking/3861,1,0,160.78959999140352,160.78959999140352,160.78959999140352,160.78959999140352,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/3862,1,0,161.36749999714084,161.36749999714084,161.36749999714084,161.36749999714084,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/3863,1,0,163.2538999838289,163.2538999838289,163.2538999838289,163.2538999838289,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/3864,1,0,165.30860000057146,165.30860000057146,165.30860000057146,165.30860000057146,7.0,0.03334331201792287,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/booking/3865,1,0,169.81920000398532,169.81920000398532,169.81920000398532,169.81920000398532,7.0,0.03334331201792287,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/booking/3866,1,0,167.15570000815205,167.15570000815205,167.15570000815205,167.15570000815205,7.0,0.03334331201792287,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/booking/3868,1,0,170.20229998161085,170.20229998161085,170.20229998161085,170.20229998161085,7.0,0.03334331201792287,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/booking/3869,1,0,169.58380001597106,169.58380001597106,169.58380001597106,169.58380001597106,7.0,0.03334331201792287,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/booking/3870,1,0,160.75479998835362,160.75479998835362,160.75479998835362,160.75479998835362,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/3871,1,0,160.77260000747629,160.77260000747629,160.77260000747629,160.77260000747629,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/3872,1,0,162.32659999514,162.32659999514,162.32659999514,162.32659999514,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/3873,1,0,160.4464999982156,160.4464999982156,160.4464999982156,160.4464999982156,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/3874,1,0,161.2685000000056,161.2685000000056,161.2685000000056,161.2685000000056,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/3876,1,0,163.08900000876747,163.08900000876747,163.08900000876747,163.08900000876747,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/3877,1,0,184.27470000460744,184.27470000460744,184.27470000460744,184.27470000460744,7.0,0.03334331201792287,0.0,180,180,180,180,180,180,180,180,180,180,180
DELETE,/booking/3878,1,0,185.3666999959387,185.3666999959387,185.3666999959387,185.3666999959387,7.0,0.03334331201792287,0.0,190,190,190,190,190,190,190,190,190,190,190
DELETE,/booking/3880,1,0,162.7944999781903,162.7944999781903,162.7944999781903,162.7944999781903,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/3881,1,0,180.05860000266694,180.05860000266694,180.05860000266694,180.05860000266694,7.0,0.03334331201792287,0.0,180,180,180,180,180,180,180,180,180,180,180
DELETE,/booking/3882,1,0,173.18079998949543,173.18079998949543,173.18079998949543,173.18079998949543,7.0,0.03334331201792287,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/booking/3883,1,0,162.342700001318,162.342700001318,162.342700001318,162.342700001318,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/3885,1,0,161.5835000120569,161.5835000120569,161.5835000120569,161.5835000120569,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/3886,1,0,161.5938000031747,161.5938000031747,161.5938000031747,161.5938000031747,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/3887,1,0,167.92989999521524,167.92989999521524,167.92989999521524,167.92989999521524,7.0,0.03334331201792287,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/booking/3888,1,0,162.1240999957081,162.1240999957081,162.1240999957081,162.1240999957081,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/3889,1,0,171.62729997653514,171.62729997653514,171.62729997653514,171.62729997653514,7.0,0.03334331201792287,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/booking/3890,1,0,172.67739999806508,172.67739999806508,172.67739999806508,172.67739999806508,7.0,0.03334331201792287,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/booking/3891,1,0,163.42060000170022,163.42060000170022,163.42060000170022,163.42060000170022,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/3893,1,0,174.67999999644235,174.67999999644235,174.67999999644235,174.67999999644235,7.0,0.03334331201792287,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/booking/3894,1,0,173.69690001942217,173.69690001942217,173.69690001942217,173.69690001942217,7.0,0.03334331201792287,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/booking/3895,1,0,160.94699999666773,160.94699999666773,160.94699999666773,160.94699999666773,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/3896,1,0,165.48820000025444,165.48820000025444,165.48820000025444,165.48820000025444,7.0,0.03334331201792287,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/booking/3897,1,0,162.88359998725355,162.88359998725355,162.88359998725355,162.88359998725355,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/3898,1,0,166.94249998545274,166.94249998545274,166.94249998545274,166.94249998545274,7.0,0.03334331201792287,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/booking/3899,1,0,167.31479999725707,167.31479999725707,167.31479999725707,167.31479999725707,7.0,0.03334331201792287,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/booking/3901,1,0,183.0719000136014,183.0719000136014,183.0719000136014,183.0719000136014,7.0,0.03334331201792287,0.0,180,180,180,180,180,180,180,180,180,180,180
DELETE,/booking/3902,1,0,182.5910999905318,182.5910999905318,182.5910999905318,182.5910999905318,7.0,0.03334331201792287,0.0,180,180,180,180,180,180,180,180,180,180,180
DELETE,/booking/3904,1,0,162.66779997386038,162.66779997386038,162.66779997386038,162.66779997386038,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/3905,1,0,159.8758999898564,159.8758999898564,159.8758999898564,159.8758999898564,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/3906,1,0,159.62339998804964,159.62339998804964,159.62339998804964,159.62339998804964,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/3907,1,0,160.24350002408028,160.24350002408028,160.24350002408028,160.24350002408028,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/3908,1,0,164.15129997767508,164.15129997767508,164.15129997767508,164.15129997767508,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/3909,1,0,168.13679999904707,168.13679999904707,168.13679999904707,168.13679999904707,7.0,0.03334331201792287,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/booking/3911,1,0,162.9654999997001,162.9654999997001,162.9654999997001,162.9654999997001,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/3913,1,0,165.34409997984767,165.34409997984767,165.34409997984767,165.34409997984767,7.0,0.03334331201792287,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/booking/3915,1,0,231.24160000588745,231.24160000588745,231.24160000588745,231.24160000588745,7.0,0.03334331201792287,0.0,230,230,230,230,230,230,230,230,230,230,230
DELETE,/booking/3916,1,0,230.76080001192167,230.76080001192167,230.76080001192167,230.76080001192167,7.0,0.03334331201792287,0.0,230,230,230,230,230,230,230,230,230,230,230
DELETE,/booking/3918,1,0,167.50730000785552,167.50730000785552,167.50730000785552,167.50730000785552,7.0,0.03334331201792287,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/booking/3920,1,0,193.13609998789616,193.13609998789616,193.13609998789616,193.13609998789616,7.0,0.03334331201792287,0.0,190,190,190,190,190,190,190,190,190,190,190
DELETE,/booking/3921,1,0,190.81730002653785,190.81730002653785,190.81730002653785,190.81730002653785,7.0,0.03334331201792287,0.0,190,190,190,190,190,190,190,190,190,190,190
DELETE,/booking/3922,1,0,194.56440000794828,194.56440000794828,194.56440000794828,194.56440000794828,7.0,0.03334331201792287,0.0,190,190,190,190,190,190,190,190,190,190,190
DELETE,/booking/3923,1,0,199.63869999628514,199.63869999628514,199.63869999628514,199.63869999628514,7.0,0.03334331201792287,0.0,200,200,200,200,200,200,200,200,200,200,200
DELETE,/booking/3925,1,0,198.5986000217963,198.5986000217963,198.5986000217963,198.5986000217963,7.0,0.03334331201792287,0.0,200,200,200,200,200,200,200,200,200,200,200
DELETE,/booking/3927,1,0,172.48119998839684,172.48119998839684,172.48119998839684,172.48119998839684,7.0,0.03334331201792287,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/booking/3929,1,0,195.4355000052601,195.4355000052601,195.4355000052601,195.4355000052601,7.0,0.03334331201792287,0.0,200,200,200,200,200,200,200,200,200,200,200
DELETE,/booking/3931,1,0,201.44649999565445,201.44649999565445,201.44649999565445,201.44649999565445,7.0,0.03334331201792287,0.0,200,200,200,200,200,200,200,200,200,200,200
DELETE,/booking/3932,1,0,187.05259999842383,187.05259999842383,187.05259999842383,187.05259999842383,7.0,0.03334331201792287,0.0,190,190,190,190,190,190,190,190,190,190,190
DELETE,/booking/3935,1,0,174.14769998867996,174.14769998867996,174.14769998867996,174.14769998867996,7.0,0.03334331201792287,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/booking/3936,1,0,180.40759998257272,180.40759998257272,180.40759998257272,180.40759998257272,7.0,0.03334331201792287,0.0,180,180,180,180,180,180,180,180,180,180,180
DELETE,/booking/3937,1,0,488.7739999976475,488.7739999976475,488.7739999976475,488.7739999976475,7.0,0.03334331201792287,0.0,490,490,490,490,490,490,490,490,490,490,490
DELETE,/booking/3938,1,0,194.13399999029934,194.13399999029934,194.13399999029934,194.13399999029934,7.0,0.03334331201792287,0.0,190,190,190,190,190,190,190,190,190,190,190
DELETE,/booking/3939,1,0,185.89199997950345,185.89199997950345,185.89199997950345,185.89199997950345,7.0,0.03334331201792287,0.0,190,190,190,190,190,190,190,190,190,190,190
DELETE,/booking/3941,1,0,190.7643000013195,190.7643000013195,190.7643000013195,190.7643000013195,7.0,0.03334331201792287,0.0,190,190,190,190,190,190,190,190,190,190,190
DELETE,/booking/3943,1,0,193.62809997983277,193.62809997983277,193.62809997983277,193.62809997983277,7.0,0.03334331201792287,0.0,190,190,190,190,190,190,190,190,190,190,190
DELETE,/booking/3946,1,0,195.6149000034202,195.6149000034202,195.6149000034202,195.6149000034202,7.0,0.03334331201792287,0.0,200,200,200,200,200,200,200,200,200,200,200
DELETE,/booking/3950,1,0,181.51210001087748,181.51210001087748,181.51210001087748,181.51210001087748,7.0,0.03334331201792287,0.0,180,180,180,180,180,180,180,180,180,180,180
DELETE,/booking/3951,1,0,199.8328999907244,199.8328999907244,199.8328999907244,199.8328999907244,7.0,0.03334331201792287,0.0,200,200,200,200,200,200,200,200,200,200,200
DELETE,/booking/3952,1,0,210.70769999641925,210.70769999641925,210.70769999641925,210.70769999641925,7.0,0.03334331201792287,0.0,210,210,210,210,210,210,210,210,210,210,210
DELETE,/booking/3954,1,0,163.61330001382157,163.61330001382157,163.61330001382157,163.61330001382157,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/3955,1,0,165.54819999146275,165.54819999146275,165.54819999146275,165.54819999146275,7.0,0.03334331201792287,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/booking/3956,1,0,164.87370000686496,164.87370000686496,164.87370000686496,164.87370000686496,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/3958,1,0,177.15520001365803,177.15520001365803,177.15520001365803,177.15520001365803,7.0,0.03334331201792287,0.0,180,180,180,180,180,180,180,180,180,180,180
DELETE,/booking/3959,1,0,167.4180999980308,167.4180999980308,167.4180999980308,167.4180999980308,7.0,0.03334331201792287,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/booking/3962,1,0,164.86340001574717,164.86340001574717,164.86340001574717,164.86340001574717,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/3963,1,0,194.26359998760745,194.26359998760745,194.26359998760745,194.26359998760745,7.0,0.03334331201792287,0.0,190,190,190,190,190,190,190,190,190,190,190
DELETE,/booking/3964,1,0,167.53710000193678,167.53710000193678,167.53710000193678,167.53710000193678,7.0,0.03334331201792287,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/booking/3965,1,0,170.85470000165515,170.85470000165515,170.85470000165515,170.85470000165515,7.0,0.03334331201792287,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/booking/3967,1,0,171.16800000076182,171.16800000076182,171.16800000076182,171.16800000076182,7.0,0.03334331201792287,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/booking/3969,1,0,163.12499999185093,163.12499999185093,163.12499999185093,163.12499999185093,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/3970,1,0,162.32200001832098,162.32200001832098,162.32200001832098,162.32200001832098,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/3971,1,0,162.88829999393784,162.88829999393784,162.88829999393784,162.88829999393784,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/3973,1,0,162.55720000481233,162.55720000481233,162.55720000481233,162.55720000481233,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/3974,1,0,163.94820000277832,163.94820000277832,163.94820000277832,163.94820000277832,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/3976,1,0,160.1958000101149,160.1958000101149,160.1958000101149,160.1958000101149,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/3978,1,0,173.92990001826547,173.92990001826547,173.92990001826547,173.92990001826547,7.0,0.03334331201792287,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/booking/3979,1,0,187.72389998775907,187.72389998775907,187.72389998775907,187.72389998775907,7.0,0.03334331201792287,0.0,190,190,190,190,190,190,190,190,190,190,190
DELETE,/booking/3980,1,0,206.3651999924332,206.3651999924332,206.3651999924332,206.3651999924332,7.0,0.03334331201792287,0.0,210,210,210,210,210,210,210,210,210,210,210
DELETE,/booking/3982,1,0,195.64429999445565,195.64429999445565,195.64429999445565,195.64429999445565,7.0,0.03334331201792287,0.0,200,200,200,200,200,200,200,200,200,200,200
DELETE,/booking/3983,1,0,179.26870001247153,179.26870001247153,179.26870001247153,179.26870001247153,7.0,0.03334331201792287,0.0,180,180,180,180,180,180,180,180,180,180,180
DELETE,/booking/3984,1,0,181.07449999661185,181.07449999661185,181.07449999661185,181.07449999661185,7.0,0.03334331201792287,0.0,180,180,180,180,180,180,180,180,180,180,180
DELETE,/booking/3985,1,0,181.06939998688176,181.06939998688176,181.06939998688176,181.06939998688176,7.0,0.03334331201792287,0.0,180,180,180,180,180,180,180,180,180,180,180
DELETE,/booking/3988,1,0,184.71660002251156,184.71660002251156,184.71660002251156,184.71660002251156,7.0,0.03334331201792287,0.0,180,180,180,180,180,180,180,180,180,180,180
DELETE,/booking/3989,1,0,176.13279999932274,176.13279999932274,176.13279999932274,176.13279999932274,7.0,0.03334331201792287,0.0,180,180,180,180,180,180,180,180,180,180,180
DELETE,/booking/3992,1,0,168.9263000153005,168.9263000153005,168.9263000153005,168.9263000153005,7.0,0.03334331201792287,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/booking/3993,1,0,235.94349998165853,235.94349998165853,235.94349998165853,235.94349998165853,7.0,0.03334331201792287,0.0,240,240,240,240,240,240,240,240,240,240,240
DELETE,/booking/3995,1,0,241.15790001815185,241.15790001815185,241.15790001815185,241.15790001815185,7.0,0.03334331201792287,0.0,240,240,240,240,240,240,240,240,240,240,240
DELETE,/booking/3996,1,0,162.57559999939986,162.57559999939986,162.57559999939986,162.57559999939986,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/3997,1,0,166.50099999969825,166.50099999969825,166.50099999969825,166.50099999969825,7.0,0.03334331201792287,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/booking/3998,1,0,165.69179997895844,165.69179997895844,165.69179997895844,165.69179997895844,7.0,0.03334331201792287,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/booking/3999,1,0,169.95489998953417,169.95489998953417,169.95489998953417,169.95489998953417,7.0,0.03334331201792287,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/booking/4000,1,0,224.72699999343604,224.72699999343604,224.72699999343604,224.72699999343604,7.0,0.03334331201792287,0.0,220,220,220,220,220,220,220,220,220,220,220
DELETE,/booking/4002,1,0,162.28200000477955,162.28200000477955,162.28200000477955,162.28200000477955,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/4003,1,0,163.4736999985762,163.4736999985762,163.4736999985762,163.4736999985762,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/4006,1,0,160.19059999962337,160.19059999962337,160.19059999962337,160.19059999962337,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/4009,1,0,184.36990000191145,184.36990000191145,184.36990000191145,184.36990000191145,7.0,0.03334331201792287,0.0,180,180,180,180,180,180,180,180,180,180,180
DELETE,/booking/4010,1,0,162.46949997730553,162.46949997730553,162.46949997730553,162.46949997730553,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/4011,1,0,167.793000000529,167.793000000529,167.793000000529,167.793000000529,7.0,0.03334331201792287,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/booking/4012,1,0,170.755500002997,170.755500002997,170.755500002997,170.755500002997,7.0,0.03334331201792287,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/booking/4013,1,0,168.03559998515993,168.03559998515993,168.03559998515993,168.03559998515993,7.0,0.03334331201792287,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/booking/4014,1,0,177.1899999876041,177.1899999876041,177.1899999876041,177.1899999876041,7.0,0.03334331201792287,0.0,180,180,180,180,180,180,180,180,180,180,180
DELETE,/booking/4016,1,0,196.4010999945458,196.4010999945458,196.4010999945458,196.4010999945458,7.0,0.03334331201792287,0.0,200,200,200,200,200,200,200,200,200,200,200
DELETE,/booking/4017,1,0,163.94920001039281,163.94920001039281,163.94920001039281,163.94920001039281,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/4018,1,0,163.10030000749975,163.10030000749975,163.10030000749975,163.10030000749975,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/4020,1,0,166.65060000377707,166.65060000377707,166.65060000377707,166.65060000377707,7.0,0.03334331201792287,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/booking/4022,1,0,163.38270000414923,163.38270000414923,163.38270000414923,163.38270000414923,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/4023,1,0,161.09559999313205,161.09559999313205,161.09559999313205,161.09559999313205,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/4024,1,0,162.34340000664815,162.34340000664815,162.34340000664815,162.34340000664815,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/4025,1,0,162.2083999973256,162.2083999973256,162.2083999973256,162.2083999973256,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/4026,1,0,191.13880000077188,191.13880000077188,191.13880000077188,191.13880000077188,7.0,0.03334331201792287,0.0,190,190,190,190,190,190,190,190,190,190,190
DELETE,/booking/4027,1,0,178.53200001991354,178.53200001991354,178.53200001991354,178.53200001991354,7.0,0.03334331201792287,0.0,180,180,180,180,180,180,180,180,180,180,180
DELETE,/booking/4029,1,0,162.16569999232888,162.16569999232888,162.16569999232888,162.16569999232888,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/4030,1,0,164.59550001309253,164.59550001309253,164.59550001309253,164.59550001309253,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/4031,1,0,166.55270001501776,166.55270001501776,166.55270001501776,166.55270001501776,7.0,0.03334331201792287,0.0,170,170,170,170,170,170,170,170,170,170,170
DELETE,/booking/4032,1,0,159.85249998630024,159.85249998630024,159.85249998630024,159.85249998630024,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/4034,1,0,162.85370002151467,162.85370002151467,162.85370002151467,162.85370002151467,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/4035,1,0,160.94040000461973,160.94040000461973,160.94040000461973,160.94040000461973,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/4036,1,0,159.5409000001382,159.5409000001382,159.5409000001382,159.5409000001382,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/4037,1,0,162.2209000051953,162.2209000051953,162.2209000051953,162.2209000051953,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/4039,1,0,177.61980000068434,177.61980000068434,177.61980000068434,177.61980000068434,7.0,0.03334331201792287,0.0,180,180,180,180,180,180,180,180,180,180,180
DELETE,/booking/4041,1,0,164.71589999855496,164.71589999855496,164.71589999855496,164.71589999855496,7.0,0.03334331201792287,0.0,160,160,160,160,160,160,160,160,160,160,160
DELETE,/booking/4042,1,0,169.2419000028167,169.2419000028167,169.2419000028167,169.2419000028167,7.0,0.03334331201792287,0.0,170,170,170,170,170,170,170,170,170,170,170
,Aggregated,1723,0,160.0,173.61064172929312,157.01769999577664,1653.5227000131272,78.00522344747533,57.450526606881105,0.0,160,170,170,170,180,190,210,640,700,1700,1700
